Timestamp,Open,High,Low,Close,Volume
2026-06-01 00:58:00,73908.02,73908.02,73892.66,73892.66,2.53246
2026-06-01 00:59:00,73892.67,73908.37,73876.17,73885.0,2.41335
2026-06-01 01:00:00,73885.01,73916.01,73862.0,73873.23,5.8094
2026-06-01 01:01:00,73873.22,73877.49,73844.0,73844.0,2.06846
2026-06-01 01:02:00,73844.0,73855.42,73820.0,73835.99,3.75518
2026-06-01 01:03:00,73835.99,73836.0,73770.0,73778.56,6.98634
2026-06-01 01:04:00,73778.55,73785.28,73736.0,73741.15,5.31386
2026-06-01 01:05:00,73741.16,73749.76,73685.14,73685.15,6.80029
2026-06-01 01:06:00,73685.14,73696.0,73676.0,73680.01,3.34072
2026-06-01 01:07:00,73680.0,73680.0,73613.33,73613.33,8.53681
2026-06-01 01:08:00,73613.33,73618.0,73595.0,73595.0,11.95974
2026-06-01 01:09:00,73595.01,73612.0,73576.0,73596.79,28.45554
2026-06-01 01:10:00,73596.79,73613.81,73580.0,73609.33,11.11622
2026-06-01 01:11:00,73609.33,73632.0,73609.33,73620.7,4.21427
2026-06-01 01:12:00,73620.7,73620.71,73601.48,73613.07,4.96754
2026-06-01 01:13:00,73613.06,73624.93,73591.98,73591.98,4.81844
2026-06-01 01:14:00,73591.98,73604.0,73573.0,73573.0,7.79117
2026-06-01 01:15:00,73573.0,73606.01,73573.0,73595.84,7.25812
2026-06-01 01:16:00,73595.84,73626.0,73595.84,73600.0,3.52708
2026-06-01 01:17:00,73600.0,73628.02,73598.0,73619.99,7.83198
2026-06-01 01:18:00,73619.99,73620.0,73605.41,73609.06,3.73114
2026-06-01 01:19:00,73609.06,73609.07,73600.18,73600.19,1.96413
2026-06-01 01:20:00,73600.19,73632.0,73600.18,73626.78,5.48197
2026-06-01 01:21:00,73626.78,73635.75,73610.5,73635.74,4.66666
2026-06-01 01:22:00,73635.75,73649.92,73628.0,73628.01,3.29227
2026-06-01 01:23:00,73628.01,73628.01,73619.99,73619.99,1.914
2026-06-01 01:24:00,73619.99,73619.99,73601.66,73601.69,8.26881
2026-06-01 01:25:00,73601.68,73640.47,73590.0,73640.46,25.65012
2026-06-01 01:26:00,73640.46,73643.63,73624.0,73627.83,4.3352
2026-06-01 01:27:00,73627.84,73639.7,73622.25,73637.11,6.94079
2026-06-01 01:28:00,73637.1,73637.1,73620.46,73620.47,1.82725
2026-06-01 01:29:00,73620.46,73630.53,73604.0,73604.0,2.09023
2026-06-01 01:30:00,73604.01,73626.04,73600.0,73600.0,11.71737
2026-06-01 01:31:00,73600.0,73600.0,73596.0,73596.0,5.08475
2026-06-01 01:32:00,73596.0,73597.01,73592.0,73593.0,6.90084
2026-06-01 01:33:00,73593.0,73606.01,73593.0,73598.64,5.13024
2026-06-01 01:34:00,73598.64,73616.0,73598.63,73615.98,1.90829
2026-06-01 01:35:00,73615.99,73640.0,73615.99,73633.13,8.38719
2026-06-01 01:36:00,73633.13,73642.0,73627.91,73640.0,1.35886
2026-06-01 01:37:00,73639.99,73640.0,73612.52,73625.31,5.02509
2026-06-01 01:38:00,73625.31,73625.33,73605.88,73605.88,1.18316
2026-06-01 01:39:00,73605.89,73620.74,73600.0,73603.9,1.01507
2026-06-01 01:40:00,73603.9,73652.0,73603.9,73651.99,6.5669
2026-06-01 01:41:00,73651.99,73651.99,73610.26,73610.27,2.28478
2026-06-01 01:42:00,73610.27,73610.27,73554.0,73554.0,49.38554
2026-06-01 01:43:00,73554.0,73554.01,73504.1,73504.1,15.0415
2026-06-01 01:44:00,73504.1,73504.11,73461.35,73498.0,19.67305
2026-06-01 01:45:00,73498.0,73498.0,73462.22,73484.0,7.07579
2026-06-01 01:46:00,73484.0,73484.0,73447.11,73448.44,2.94517
2026-06-01 01:47:00,73448.44,73484.0,73448.43,73479.67,5.00955
2026-06-01 01:48:00,73479.66,73532.0,73471.69,73532.0,3.70754
2026-06-01 01:49:00,73531.99,73572.0,73531.99,73563.73,6.95626
2026-06-01 01:50:00,73563.74,73563.74,73527.01,73530.72,2.07445
2026-06-01 01:51:00,73530.72,73530.73,73521.48,73521.49,1.85965
2026-06-01 01:52:00,73521.49,73521.49,73451.0,73451.0,13.34615
2026-06-01 01:53:00,73451.0,73451.01,73413.96,73429.01,19.95589
2026-06-01 01:54:00,73429.02,73437.75,73350.0,73370.0,10.05142
2026-06-01 01:55:00,73369.99,73370.0,73300.0,73360.89,18.75481
2026-06-01 01:56:00,73360.89,73365.25,73320.0,73320.0,6.82524
2026-06-01 01:57:00,73320.0,73339.34,73303.07,73333.59,5.37444
2026-06-01 01:58:00,73333.6,73338.0,73311.42,73311.43,3.14304
2026-06-01 01:59:00,73311.43,73311.43,73278.02,73292.92,12.08689
2026-06-01 02:00:00,73292.92,73294.22,73255.0,73276.0,29.66828
2026-06-01 02:01:00,73276.01,73304.49,73222.0,73243.99,111.92347
2026-06-01 02:02:00,73244.0,73326.25,73244.0,73322.28,10.27407
2026-06-01 02:03:00,73322.29,73354.84,73322.28,73354.84,7.39185
2026-06-01 02:04:00,73354.84,73388.0,73354.84,73370.01,7.30775
2026-06-01 02:05:00,73370.01,73430.72,73370.0,73429.99,8.29882
2026-06-01 02:06:00,73430.0,73443.98,73427.03,73432.55,24.53684
2026-06-01 02:07:00,73432.55,73511.69,73430.8,73511.69,18.45383
2026-06-01 02:08:00,73511.68,73548.09,73502.01,73502.01,3.37576
2026-06-01 02:09:00,73502.0,73520.0,73486.0,73520.0,3.08626
2026-06-01 02:10:00,73520.0,73524.0,73520.0,73524.0,2.42878
2026-06-01 02:11:00,73523.99,73524.0,73506.22,73506.23,1.22374
2026-06-01 02:12:00,73506.23,73538.0,73506.23,73521.67,1.40563
2026-06-01 02:13:00,73521.68,73540.0,73521.67,73522.0,2.23548
2026-06-01 02:14:00,73522.0,73562.29,73522.0,73548.46,3.26567
2026-06-01 02:15:00,73548.45,73553.52,73526.56,73528.32,2.70079
2026-06-01 02:16:00,73528.32,73528.32,73494.0,73504.55,8.73163
2026-06-01 02:17:00,73504.56,73534.0,73504.55,73528.17,4.72953
2026-06-01 02:18:00,73528.16,73528.16,73474.0,73474.0,3.47791
2026-06-01 02:19:00,73474.01,73474.01,73454.0,73464.29,1.14883
2026-06-01 02:20:00,73464.29,73523.68,73464.29,73523.68,5.20991
2026-06-01 02:21:00,73523.68,73545.25,73521.31,73521.31,6.21524
2026-06-01 02:22:00,73521.31,73534.71,73521.15,73521.15,2.10963
2026-06-01 02:23:00,73521.15,73521.15,73500.0,73500.0,1.98472
2026-06-01 02:24:00,73500.0,73500.01,73491.77,73493.0,2.66522
2026-06-01 02:25:00,73493.0,73530.45,73492.0,73504.59,8.13263
2026-06-01 02:26:00,73504.6,73524.0,73504.59,73520.39,2.42515
2026-06-01 02:27:00,73520.39,73521.56,73498.0,73521.55,2.25095
2026-06-01 02:28:00,73521.55,73524.0,73521.54,73524.0,0.92146
2026-06-01 02:29:00,73523.99,73524.0,73523.99,73523.99,0.5206
2026-06-01 02:30:00,73524.0,73524.68,73468.86,73468.87,3.47287
2026-06-01 02:31:00,73468.87,73500.0,73468.86,73500.0,1.94566
2026-06-01 02:32:00,73499.99,73500.0,73487.99,73499.98,1.59889
2026-06-01 02:33:00,73499.99,73499.99,73484.2,73488.0,0.66795
2026-06-01 02:34:00,73488.0,73498.34,73487.99,73498.34,0.67029
2026-06-01 02:35:00,73498.34,73499.98,73487.65,73487.66,1.72555
2026-06-01 02:36:00,73487.65,73498.66,73482.14,73498.65,2.14731
2026-06-01 02:37:00,73498.66,73543.34,73498.65,73531.98,3.50858
2026-06-01 02:38:00,73531.98,73542.73,73528.04,73528.05,4.29325
2026-06-01 02:39:00,73528.05,73572.27,73528.05,73572.27,4.76632
2026-06-01 02:40:00,73572.27,73572.27,73554.0,73554.0,3.14444
2026-06-01 02:41:00,73554.0,73611.87,73554.0,73611.87,4.69746
2026-06-01 02:42:00,73611.87,73852.39,73611.86,73835.61,38.18623
2026-06-01 02:43:00,73835.61,73892.52,73816.0,73821.49,33.94724
2026-06-01 02:44:00,73821.48,73821.49,73782.0,73782.01,6.0078
2026-06-01 02:45:00,73782.0,73858.85,73778.0,73846.16,6.40337
2026-06-01 02:46:00,73846.16,73857.05,73808.0,73808.01,3.99925
2026-06-01 02:47:00,73808.01,73808.01,73746.0,73746.0,4.51781
2026-06-01 02:48:00,73746.01,73772.0,73746.0,73771.99,3.41426
2026-06-01 02:49:00,73772.0,73819.7,73771.99,73802.0,4.87075
2026-06-01 02:50:00,73802.01,73846.39,73792.01,73834.16,3.64056
2026-06-01 02:51:00,73834.17,73834.17,73776.64,73776.64,4.70576
2026-06-01 02:52:00,73776.24,73812.01,73772.0,73812.0,4.75203
2026-06-01 02:53:00,73812.0,73828.0,73812.0,73814.0,11.19031
2026-06-01 02:54:00,73814.0,73820.96,73794.0,73794.0,13.15094
2026-06-01 02:55:00,73794.0,73794.0,73758.0,73774.18,10.8659
2026-06-01 02:56:00,73774.18,73807.51,73774.18,73801.34,2.57472
2026-06-01 02:57:00,73801.34,73807.5,73790.0,73790.01,2.47094
2026-06-01 02:58:00,73790.0,73790.01,73788.0,73788.01,1.1425
2026-06-01 02:59:00,73788.01,73809.8,73787.97,73790.0,29.92088
2026-06-01 03:00:00,73789.99,73842.15,73788.01,73834.13,65.237
2026-06-01 03:01:00,73834.14,73860.0,73832.07,73832.09,7.50574
2026-06-01 03:02:00,73832.09,73839.47,73832.07,73832.08,5.0542
2026-06-01 03:03:00,73832.08,73906.67,73832.08,73906.41,7.46772
2026-06-01 03:04:00,73906.42,74019.58,73906.42,73971.3,32.57043
2026-06-01 03:05:00,73971.31,73976.74,73920.28,73920.29,6.30197
2026-06-01 03:06:00,73920.29,73925.34,73912.68,73916.45,5.39394
2026-06-01 03:07:00,73916.46,73961.72,73916.46,73961.72,3.86208
2026-06-01 03:08:00,73961.73,73984.0,73961.73,73962.0,5.32093
2026-06-01 03:09:00,73962.01,73982.0,73962.0,73973.48,2.93916
2026-06-01 03:10:00,73973.48,73973.48,73926.11,73926.12,10.38067
2026-06-01 03:11:00,73926.12,73944.0,73924.0,73943.99,2.37543
2026-06-01 03:12:00,73944.0,73944.0,73907.73,73907.73,5.49727
2026-06-01 03:13:00,73907.73,73907.74,73886.0,73888.03,2.23001
2026-06-01 03:14:00,73888.03,73888.04,73875.99,73882.01,3.54158
2026-06-01 03:15:00,73882.0,73912.0,73882.0,73912.0,6.1114
2026-06-01 03:16:00,73911.99,73918.0,73866.78,73881.17,5.1639
2026-06-01 03:17:00,73881.17,73907.95,73881.17,73894.72,1.94115
2026-06-01 03:18:00,73894.72,73894.73,73800.0,73844.01,24.82768
2026-06-01 03:19:00,73844.01,73947.12,73844.0,73918.09,7.92857
2026-06-01 03:20:00,73918.09,73939.94,73918.08,73937.58,2.64625
2026-06-01 03:21:00,73937.59,73937.59,73920.0,73920.0,9.44245
2026-06-01 03:22:00,73920.0,73971.31,73906.33,73971.3,7.94488
2026-06-01 03:23:00,73971.31,73974.0,73939.94,73939.94,9.10183
2026-06-01 03:24:00,73939.95,73949.9,73939.94,73949.89,6.19614
2026-06-01 03:25:00,73949.9,73949.9,73897.97,73897.97,9.36816
2026-06-01 03:26:00,73897.27,73922.01,73887.21,73922.0,5.18893
2026-06-01 03:27:00,73922.0,73929.86,73919.15,73922.23,3.19998
2026-06-01 03:28:00,73922.23,73922.53,73918.08,73918.09,3.65043
2026-06-01 03:29:00,73918.08,73929.86,73918.08,73921.77,4.12001
2026-06-01 03:30:00,73921.78,73968.0,73921.77,73967.99,3.25053
2026-06-01 03:31:00,73968.0,73979.23,73955.46,73964.0,12.51394
2026-06-01 03:32:00,73964.01,73975.29,73964.0,73975.28,1.41338
2026-06-01 03:33:00,73975.29,73975.29,73962.0,73962.08,5.63684
2026-06-01 03:34:00,73962.08,73962.08,73928.0,73944.29,3.43102
2026-06-01 03:35:00,73944.29,73955.57,73938.0,73938.0,3.29383
2026-06-01 03:36:00,73938.01,73953.98,73938.0,73953.97,4.2112
2026-06-01 03:37:00,73953.97,73969.72,73953.97,73957.08,3.05814
2026-06-01 03:38:00,73957.09,73957.09,73942.09,73942.09,5.75956
2026-06-01 03:39:00,73942.09,73942.09,73892.0,73892.0,4.62488
2026-06-01 03:40:00,73892.01,73904.89,73858.0,73858.0,10.03987
2026-06-01 03:41:00,73858.0,73858.01,73800.0,73824.41,7.68299
2026-06-01 03:42:00,73824.4,73827.96,73820.62,73823.99,2.98774
2026-06-01 03:43:00,73823.99,73832.91,73823.99,73829.99,9.09214
2026-06-01 03:44:00,73830.0,73850.0,73825.53,73849.99,2.63819
2026-06-01 03:45:00,73850.0,73871.99,73850.0,73861.09,3.52531
2026-06-01 03:46:00,73861.1,73864.18,73848.69,73864.18,2.7992
2026-06-01 03:47:00,73864.18,73909.05,73864.17,73906.18,4.60498
2026-06-01 03:48:00,73906.17,73906.18,73897.71,73899.51,2.14644
2026-06-01 03:49:00,73899.52,73899.52,73878.61,73890.45,2.19322
2026-06-01 03:50:00,73890.44,73898.08,73890.44,73894.39,0.71662
2026-06-01 03:51:00,73894.38,73900.0,73883.69,73899.99,2.8921
2026-06-01 03:52:00,73900.0,73900.0,73832.09,73842.77,9.68373
2026-06-01 03:53:00,73842.78,73842.78,73807.43,73807.43,4.46192
2026-06-01 03:54:00,73807.43,73807.43,73752.8,73752.81,52.41507
2026-06-01 03:55:00,73752.8,73756.53,73743.52,73755.24,4.94111
2026-06-01 03:56:00,73755.24,73755.25,73735.47,73753.99,8.32628
2026-06-01 03:57:00,73753.99,73754.0,73738.0,73753.99,2.37539
2026-06-01 03:58:00,73754.0,73754.0,73742.79,73753.99,4.19388
2026-06-01 03:59:00,73754.0,73773.72,73753.99,73769.06,3.02304
2026-06-01 04:00:00,73769.06,73820.94,73762.32,73817.55,43.42183
2026-06-01 04:01:00,73817.54,73830.0,73812.25,73830.0,1.6668
2026-06-01 04:02:00,73830.0,73841.37,73824.02,73824.03,2.56207
2026-06-01 04:03:00,73824.04,73840.15,73803.0,73803.0,4.09219
2026-06-01 04:04:00,73803.01,73803.01,73782.0,73785.43,6.4346
2026-06-01 04:05:00,73785.44,73785.44,73750.0,73750.0,3.57467
2026-06-01 04:06:00,73750.0,73750.0,73703.0,73709.99,9.24307
2026-06-01 04:07:00,73710.0,73718.36,73674.62,73674.63,6.25038
2026-06-01 04:08:00,73674.62,73679.2,73663.07,73679.19,2.98948
2026-06-01 04:09:00,73679.2,73679.21,73676.6,73676.6,0.62424
2026-06-01 04:10:00,73676.61,73676.61,73640.3,73640.3,6.85565
2026-06-01 04:11:00,73640.3,73640.31,73590.0,73602.91,6.91866
2026-06-01 04:12:00,73602.92,73624.0,73596.09,73596.09,3.30073
2026-06-01 04:13:00,73596.1,73608.35,73584.93,73592.28,3.62753
2026-06-01 04:14:00,73592.28,73604.92,73592.28,73604.91,3.26665
2026-06-01 04:15:00,73604.91,73619.48,73604.91,73619.47,3.79852
2026-06-01 04:16:00,73619.48,73619.48,73606.01,73606.01,1.5744
2026-06-01 04:17:00,73606.0,73606.0,73575.99,73575.99,4.16227
2026-06-01 04:18:00,73576.0,73576.0,73511.99,73526.48,9.38268
2026-06-01 04:19:00,73526.48,73532.0,73505.37,73513.11,9.4719
2026-06-01 04:20:00,73513.11,73513.11,73472.0,73504.6,11.85048
2026-06-01 04:21:00,73504.6,73504.6,73454.0,73457.57,7.10519
2026-06-01 04:22:00,73457.57,73457.58,73408.1,73439.99,8.71169
2026-06-01 04:23:00,73440.0,73450.0,73438.0,73441.28,1.85417
2026-06-01 04:24:00,73441.27,73441.28,73407.86,73434.87,5.63316
2026-06-01 04:25:00,73434.88,73454.0,73428.83,73443.93,4.49437
2026-06-01 04:26:00,73443.93,73447.94,73432.3,73441.0,3.68247
2026-06-01 04:27:00,73441.0,73446.39,73421.31,73426.38,2.48762
2026-06-01 04:28:00,73426.38,73440.0,73408.06,73439.99,5.87536
2026-06-01 04:29:00,73440.0,73450.0,73408.0,73408.01,6.41736
2026-06-01 04:30:00,73408.01,73428.0,73408.0,73428.0,1.25002
2026-06-01 04:31:00,73428.0,73466.0,73427.99,73466.0,9.72515
2026-06-01 04:32:00,73466.0,73478.34,73448.0,73460.0,11.04169
2026-06-01 04:33:00,73460.0,73460.01,73428.13,73439.39,3.92905
2026-06-01 04:34:00,73439.4,73452.0,73439.39,73443.17,5.09725
2026-06-01 04:35:00,73443.17,73469.47,73436.0,73469.47,5.46137
2026-06-01 04:36:00,73469.47,73471.99,73457.57,73471.99,2.34797
2026-06-01 04:37:00,73472.0,73474.01,73454.43,73463.03,4.43737
2026-06-01 04:38:00,73463.03,73473.41,73457.57,73457.66,8.05786
2026-06-01 04:39:00,73457.65,73457.66,73436.47,73450.24,2.38177
2026-06-01 04:40:00,73450.24,73466.08,73450.24,73466.08,2.1975
2026-06-01 04:41:00,73466.08,73492.5,73466.08,73490.85,7.77237
2026-06-01 04:42:00,73490.85,73490.85,73478.0,73478.0,3.88164
2026-06-01 04:43:00,73478.01,73478.01,73466.06,73474.08,2.48168
2026-06-01 04:44:00,73474.08,73492.0,73474.08,73491.99,3.44338
2026-06-01 04:45:00,73491.99,73492.0,73448.0,73448.0,3.28473
2026-06-01 04:46:00,73448.01,73464.0,73448.0,73463.99,1.97666
2026-06-01 04:47:00,73463.99,73464.0,73448.0,73448.01,1.11249
2026-06-01 04:48:00,73448.0,73448.01,73416.01,73416.01,1.58529
2026-06-01 04:49:00,73416.01,73416.02,73348.74,73414.0,17.2555
2026-06-01 04:50:00,73414.0,73450.0,73414.0,73444.48,3.47379
2026-06-01 04:51:00,73444.47,73491.12,73444.47,73491.12,4.31387
2026-06-01 04:52:00,73491.11,73519.32,73491.11,73511.34,5.79339
2026-06-01 04:53:00,73511.33,73515.33,73511.33,73515.33,1.06467
2026-06-01 04:54:00,73515.32,73521.69,73507.04,73521.68,2.41142
2026-06-01 04:55:00,73521.68,73521.69,73505.42,73517.0,4.07483
2026-06-01 04:56:00,73517.0,73589.51,73516.99,73570.01,14.60248
2026-06-01 04:57:00,73570.0,73586.0,73564.18,73584.34,6.62343
2026-06-01 04:58:00,73584.33,73584.34,73572.67,73572.67,1.46945
2026-06-01 04:59:00,73572.68,73572.68,73536.0,73536.01,1.76901
2026-06-01 05:00:00,73536.01,73536.01,73519.98,73529.02,5.07808
2026-06-01 05:01:00,73529.03,73529.03,73457.57,73457.58,4.33288
2026-06-01 05:02:00,73457.58,73491.36,73457.57,73491.36,4.88009
2026-06-01 05:03:00,73491.36,73491.91,73482.04,73490.17,2.07373
2026-06-01 05:04:00,73490.17,73511.68,73490.17,73511.68,2.67961
2026-06-01 05:05:00,73511.68,73524.19,73511.68,73512.08,3.24072
2026-06-01 05:06:00,73512.09,73512.09,73484.01,73504.6,1.45106
2026-06-01 05:07:00,73504.6,73526.0,73504.59,73526.0,2.17772
2026-06-01 05:08:00,73526.0,73526.0,73520.0,73520.01,2.99004
2026-06-01 05:09:00,73520.0,73520.0,73494.0,73494.0,2.63247
2026-06-01 05:10:00,73494.01,73495.25,73478.0,73478.0,1.13137
2026-06-01 05:11:00,73478.0,73491.99,73473.97,73491.99,3.27502
2026-06-01 05:12:00,73491.99,73504.6,73491.98,73504.6,3.58016
2026-06-01 05:13:00,73504.59,73511.99,73497.05,73511.98,1.8136
2026-06-01 05:14:00,73511.99,73540.1,73510.0,73540.0,51.66676
2026-06-01 05:15:00,73540.0,73541.48,73509.66,73512.14,21.66148
2026-06-01 05:16:00,73512.14,73512.15,73476.01,73476.01,1.65804
2026-06-01 05:17:00,73476.02,73480.0,73463.38,73479.99,3.34424
2026-06-01 05:18:00,73479.99,73486.01,73471.46,73484.26,4.88951
2026-06-01 05:19:00,73484.25,73484.26,73468.16,73468.17,1.77143
2026-06-01 05:20:00,73468.17,73489.39,73468.16,73489.39,1.16835
2026-06-01 05:21:00,73489.39,73513.7,73489.39,73513.69,1.73325
2026-06-01 05:22:00,73513.7,73533.11,73500.01,73500.01,5.32042
2026-06-01 05:23:00,73500.02,73504.8,73500.01,73500.02,1.53328
2026-06-01 05:24:00,73500.02,73500.02,73457.99,73457.99,13.61871
2026-06-01 05:25:00,73458.0,73458.0,73381.48,73381.49,6.90025
2026-06-01 05:26:00,73381.49,73403.19,73381.49,73403.18,1.51999
2026-06-01 05:27:00,73403.19,73403.19,73360.0,73381.37,2.83724
2026-06-01 05:28:00,73381.38,73381.38,73372.54,73372.55,3.59181
2026-06-01 05:29:00,73372.55,73373.68,73350.39,73351.7,9.87257
2026-06-01 05:30:00,73351.7,73366.06,73351.69,73366.06,5.71317
2026-06-01 05:31:00,73366.06,73415.76,73366.06,73402.79,5.07949
2026-06-01 05:32:00,73402.79,73420.0,73396.0,73419.99,1.46187
2026-06-01 05:33:00,73420.0,73423.34,73398.0,73398.0,2.44615
2026-06-01 05:34:00,73398.01,73399.49,73396.0,73396.01,3.83492
2026-06-01 05:35:00,73396.01,73409.01,73396.0,73397.98,3.72642
2026-06-01 05:36:00,73397.97,73405.4,73378.0,73378.0,3.45381
2026-06-01 05:37:00,73378.0,73378.0,73328.32,73360.0,7.22459
2026-06-01 05:38:00,73360.0,73376.0,73359.98,73375.43,2.77818
2026-06-01 05:39:00,73375.43,73391.84,73375.43,73391.84,1.8956
2026-06-01 05:40:00,73391.84,73416.54,73391.84,73412.91,3.04087
2026-06-01 05:41:00,73412.92,73415.79,73403.31,73415.79,3.45802
2026-06-01 05:42:00,73415.79,73415.79,73415.78,73415.79,0.60328
2026-06-01 05:43:00,73415.78,73426.38,73412.55,73414.39,4.61818
2026-06-01 05:44:00,73414.4,73426.38,73413.47,73426.37,8.45478
2026-06-01 05:45:00,73426.37,73426.38,73410.11,73410.12,3.87511
2026-06-01 05:46:00,73410.12,73416.84,73410.11,73416.83,3.01861
2026-06-01 05:47:00,73416.84,73457.58,73416.83,73457.58,5.21491
2026-06-01 05:48:00,73457.57,73457.58,73445.44,73445.45,3.48379
2026-06-01 05:49:00,73445.45,73465.56,73419.84,73419.85,85.67595
2026-06-01 05:50:00,73419.85,73428.0,73404.36,73428.0,50.38604
2026-06-01 05:51:00,73427.99,73445.66,73427.99,73442.29,2.72467
2026-06-01 05:52:00,73442.3,73442.3,73432.25,73434.31,4.00028
2026-06-01 05:53:00,73434.3,73434.3,73400.0,73400.01,1.99257
2026-06-01 05:54:00,73400.01,73400.01,73400.0,73400.0,0.81199
2026-06-01 05:55:00,73400.01,73406.95,73400.0,73406.94,1.36957
2026-06-01 05:56:00,73406.94,73406.95,73405.0,73405.0,1.9661
2026-06-01 05:57:00,73405.0,73405.01,73380.0,73380.01,2.59955
2026-06-01 05:58:00,73380.0,73380.01,73340.46,73340.46,2.47854
2026-06-01 05:59:00,73340.46,73350.0,73340.0,73350.0,2.38702
2026-06-01 06:00:00,73349.99,73367.57,73349.99,73367.57,4.53485
2026-06-01 06:01:00,73367.56,73367.56,73340.72,73358.85,2.62751
2026-06-01 06:02:00,73358.84,73368.0,73358.84,73360.34,3.76157
2026-06-01 06:03:00,73360.35,73360.35,73307.69,73309.49,6.6479
2026-06-01 06:04:00,73309.5,73329.98,73294.21,73313.5,8.76913
2026-06-01 06:05:00,73313.51,73313.51,73278.92,73288.13,11.45707
2026-06-01 06:06:00,73288.13,73312.0,73288.13,73307.66,4.9284
